mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres
2973,3758,44,280,0,0,0,0,0,0,0,0,0,0,0,0,59,24,0,0,0,17,16,3,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.01,0.03,1,1,1,832431.75,515378.03,1163.31,0,0,0
2974,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,1,1,1,832939.85,518029.97,360.73,0,0,0
2975,3759,421,1483,0,0,0,0,0,0,0,0,11,0,0,0,41,94,0,0,0,55,63,9,0,38,0,0,0,11,0,0,0,0,0,3,0,0,0,0,325,0,0,0,0,0,13,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.73,1.15,16.1,0.59,1,1,1,838858.58,518490.14,83.1,0,0,0
2976,3759,446,1591,0,0,0,0,0,0,0,0,6,0,2,0,40,99,0,0,0,63,72,9,0,36,0,0,0,11,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.92,0.21,13.3,0.02,1,1,1,841483.35,518516.61,81.49,0,0,0
2977,3760,251,971,0,0,0,0,0,0,0,0,9,0,0,0,6,18,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.56,0.72,12.1,0.35,1,1,1,840864.36,516946.74,49.53,0,0,0
2978,3760,89,463,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.56,0.64,8.8,0.03,1,1,1,841014.38,515335.56,49.07,0,0,0
2979,3760,406,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,90,0,0,0,0,122,0,0,0,1207,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.6,1.47,8.56,0.02,1,1,1,841036.06,513561.8,57.33,0,0,0
2980,3760,198,668,0,0,16,0,0,0,0,0,6,0,10,3,32,118,0,0,0,40,37,6,0,63,0,0,0,7,0,0,0,0,0,13,0,0,0,0,351,0,0,0,79,0,10,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.89,2.16,6.31,0.64,1,1,1,842346.02,513896.26,76.99,0,0,0
2981,3760,89,389,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.09,0.24,10.54,0.01,1,1,1,842261.04,516552.65,85.34,0,0,0
2982,3761,188,620,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.73,0.63,12.28,0.04,1,1,1,839573.64,513032.49,36.97,0,0,0
2983,3761,138,599,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.26,0.46,10.7,0.01,1,1,1,839709.64,514221.97,42.23,0,0,0
2984,3761,132,565,0,0,16,0,0,0,0,0,24,0,2,11,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.61,1.03,11.97,0.5,1,1,1,838376,514534.89,36.98,0,0,0
2985,3761,170,637,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.43,1.02,11.69,0.49,1,1,1,839627.61,515855.3,56.91,0,0,0
2986,3761,195,687,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.34,1.15,11.33,0.58,1,1,1,838331.85,515808.32,39.36,0,0,0
2987,3761,154,593,0,0,20,0,0,0,0,0,2,0,6,0,182,38,0,0,0,0,6,5,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.08,1,13.86,0.5,1,1,1,838262.24,517119.29,39.34,0,0,0
2988,3761,82,407,0,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.16,0.8,14.02,0.39,1,1,1,839579.29,517312.26,31.32,0,0,0
2989,3761,150,595,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.07,0.4,13.29,0.04,1,1,1,838344.26,513259.11,35.35,0,0,0
2990,3762,333,1173,0,0,16,0,0,0,0,0,0,0,3,0,12,27,0,0,0,3,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.91,0.49,12.93,0.04,1,1,1,839021.8,510988.52,51.75,0,0,0
2991,3762,304,1072,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.98,1.27,9.77,0.58,1,1,1,838625.11,508301.15,68.8,0,0,0
2992,3762,459,1507,0,0,20,0,0,0,0,0,0,0,0,0,10,41,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.52,1.84,11.57,0.76,1,1,1,839966.6,508367.11,61.34,0,0,0
2993,3762,140,561,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.41,0.44,11.24,0.06,1,1,1,838672.8,510016.85,37.16,0,0,0
2994,3762,121,511,0,0,10,0,0,0,0,0,0,0,3,0,0,10,0,0,0,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.81,0.93,12.68,0.17,1,1,1,839816.96,509889.52,32.13,0,0,0
2995,3762,116,538,0,0,16,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.78,0.48,12.48,0.03,1,1,1,838637.01,512031.65,36.51,0,0,0
2996,3762,93,443,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.49,1.15,11.54,0.04,1,1,1,839925.55,511866.46,32.1,0,0,0
2997,3763,128,630,0,0,6,0,0,0,0,0,0,0,0,0,104,89,0,0,0,41,66,7,0,112,0,0,0,19,0,0,0,0,0,64,0,0,0,0,508,0,0,0,694,205,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.09,2.29,10.17,0.17,1,1,1,841736.66,508221.1,90.64,0,0,0
2998,3763,307,1046,0,0,30,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.59,1.37,11.97,0.17,1,1,1,841155.35,510619.78,39.78,0,0,0
2999,3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.36,1.51,10.79,0.19,1,1,1,842015,507369.93,1.98,0,0,0
3000,3763,380,1297,0,0,10,0,0,0,0,0,0,0,6,0,1,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.44,3.21,8.06,0.22,1,1,1,842516.85,509336.39,41.21,0,0,0
3001,3763,142,642,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.38,3.23,7.95,0.66,1,1,1,842484.61,510675.62,41.11,0,0,0
3002,3763,35,219,0,0,26,0,0,0,0,0,0,0,6,3,34,134,0,0,4,213,63,7,0,26,0,0,0,8,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.3,1.84,7.58,0.46,1,1,1,842432.71,511988.21,40.42,0,0,0
3003,3763,128,623,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.23,1.31,10.72,0.04,1,1,1,841094.59,511937.43,39.72,0,0,0
3004,3763,138,658,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.23,2.15,10.82,0.19,1,1,1,841488.54,509230.69,27.49,0,0,0
3005,3764,288,957,0,0,93,0,0,0,0,0,0,0,6,0,1,64,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.21,1.58,9.99,0.17,1,1,1,842089.43,506254.89,111.5,0,0,0
3006,3764,169,548,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.32,2.61,17.01,0.78,1,1,2,842568.62,503064.31,62.77,0,0,0
3007,3764,155,530,0,0,0,0,0,0,0,0,0,0,3,0,7,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,272,0,0,0,758,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.94,2.13,15.83,0.59,1,1,1,842180.68,503374.68,59.73,0,0,0
3008,3764,88,338,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.45,1.91,10.65,0.59,1,1,1,841206.52,505394.01,24.97,0,0,0
3009,3764,85,310,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.64,1.62,11.53,0.05,1,1,1,842783.59,505726.62,19.63,0,0,0
3010,3765,430,1292,0,0,10,0,0,0,0,0,2,0,0,0,3,47,0,0,0,14,13,61,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.56,1.62,10.94,0.5,1,1,1,840196.15,504761.87,108.75,0,0,0
3011,3765,255,786,0,0,0,0,0,0,0,0,0,0,10,23,8,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.78,1.59,11.95,0.61,1,1,1,839450.38,502877.53,86.7,0,0,0
3012,3765,227,625,0,0,0,0,0,0,0,0,0,0,3,0,265,78,0,0,0,44,68,3,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.99,1.39,12.81,0.57,1,1,1,838977.28,506294.12,85.68,0,0,0
3013,3765,167,537,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.75,1.73,11.7,0.74,1,1,1,839218.18,505540.14,26.54,0,0,0
3014,3765,115,478,0,0,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.23,1.34,10.31,0.48,1,1,1,838934.15,503520.03,21.41,0,0,0
3015,3765,147,545,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.12,1.45,12.68,0.14,1,1,1,839893.24,503092.33,21.3,0,0,0
3016,3765,150,497,0,0,0,0,0,0,0,0,0,0,2,23,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.85,1.03,12.21,0.05,1,1,1,841761.37,504292.89,15.58,0,0,0
3017,3766,41,149,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,170,0,0,0,1640,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.21,1.63,11.1,0.6,1,1,1,836707.12,503967.43,61.36,0,0,0
3018,3766,94,325,0,0,10,0,0,0,0,0,0,0,3,0,271,106,0,0,0,78,109,10,0,55,0,0,0,12,0,0,0,0,0,3,0,0,0,0,657,0,0,0,0,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.11,1.16,10.65,0.41,1,1,1,836958.69,502381.7,58.38,0,0,0
3019,3766,122,470,0,0,0,0,0,0,0,0,4,0,0,0,12,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.65,1.5,9.14,0.57,1,1,1,836819.41,503166.71,40.92,0,0,0
3020,3767,91,369,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.38,0.66,8.31,0.03,1,1,1,836360.39,505597.4,50.89,0,0,0
